"track_name","track_artist","playlist_genre","cluster","predicted_genre","genre_match"
"Ocean Quiet","Lucas Estrada, NEIMY","electronic","4","pop",FALSE
"The Age Of Love - Brennan Heart & ANDY SVGE Remix","Age Of Love, Brennan Heart, ANDY SVGE","electronic","4","pop",FALSE
"Håper du har det bra","Jesper Jenset","pop","4","pop",TRUE
"Sorry","Emma Steinbakken","pop","4","pop",TRUE
"Rise Up","Brendan Mills, Surfin' Sam","electronic","4","pop",FALSE
"AMARU","Dinos","electronic","4","pop",FALSE
"Dollar Dream [Lucas Estrada Edit]","Lucas Estrada, Couché, Polar Notes, Mentum","electronic","4","pop",FALSE
"Black Betty","Ram Jam","rock","4","pop",FALSE
"FADE UP","ZEG P, Hamza, SCH","electronic","4","pop",FALSE
"January 9th","Black Sherif","ambient","4","pop",FALSE
"Dark","LIAMOO","pop","4","pop",TRUE
"Happier (feat. Clementine Douglas)","The Blessed Madonna, Clementine Douglas","electronic","4","pop",FALSE
"Honey Boy (feat. Nile Rodgers & Shenseea)","Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea","electronic","4","pop",FALSE
"Never Be Lonely","Jax Jones, Zoe Wees","electronic","4","pop",FALSE
"CARTIER","Gazo, Tiakola","hip-hop","4","pop",FALSE
"LOCO","GIMS, Lossa","hip-hop","4","pop",FALSE
"777","RST","hip-hop","4","pop",FALSE
"Drunken Sailor","The Irish Rovers","folk","4","pop",FALSE
"Maria Forrozeira","Thais Nogueira","brazilian","4","pop",FALSE
"So Alive","DeScribe","world","4","pop",FALSE
"Es Shem","Yechiel Lazarus","world","4","pop",FALSE
"What’s This About (La La La La)","Kate Bollinger","pop","4","pop",TRUE
"Amer","Le U, Akim Beats","hip-hop","4","pop",FALSE
"V'hu Haya","Yossi Newman, Aryeh Barnett","world","4","pop",FALSE
"Long for the Day","Tani Polansky","world","4","pop",FALSE
"Weekend!","Jordiz","electronic","4","pop",FALSE
"Liberators","Epic Score","classical","4","pop",FALSE
"Flames","DJ Kraz, Sholom","world","4","pop",FALSE
"The Dress","Dijon","pop","4","pop",TRUE
"Du & jag","Poolkant","pop","4","pop",TRUE
"Today","Seyi Vibez","arabic","4","pop",FALSE
"Jag vill inte ha dig tillbaks","Lancelot, Clara Klingenström","pop","4","pop",TRUE
"Boom Boom Bass","RIIZE","k-pop","4","pop",FALSE
"Bad For You (feat. Jazmine Sullivan)","Wizkid, Jazmine Sullivan","ambient","4","pop",FALSE
"Gold Snafu","Sticky Fingers","reggae","4","pop",FALSE
"KING KONG","TREASURE","k-pop","4","pop",FALSE
"Adama V'shamayim - Remix","DJ Kraz","world","4","pop",FALSE
"Ashira","Danny Palgon, Yoni Z","world","4","pop",FALSE
"Frankenstein","Claire Rosinkranz","pop","4","pop",TRUE
"Pray","Wizkid","ambient","4","pop",FALSE
"Magenta","Bekar","electronic","4","pop",FALSE
"Över nu","HON","pop","4","pop",TRUE
"Dans ma tête","Nell Widmer","electronic","4","pop",FALSE
"Street Fighter","Assertive Fam","afrobeats","4","pop",FALSE
"Oh My Sax","Cairo CPT, Don Vino","afrobeats","4","pop",FALSE
"Skating","Asake","ambient","4","pop",FALSE
"難得有情人","Shirley Kwan","cantopop","4","pop",FALSE
"PUFF PUFF","M.anifest, The Cavemen., Flea","ambient","4","pop",FALSE
"BUBALU","Feid, Rema","latin","4","pop",FALSE
"Be Honest","Denilson, WMC","latin","4","pop",FALSE
"Numa Sala de Reboco","Elba Ramalho","brazilian","4","pop",FALSE
"S'yophanda","Rhass, Mshayi, Mr Thela","afrobeats","4","pop",FALSE
"BANKSY","Recycled J, Selecta","electronic","4","pop",FALSE
"Suru (feat. Stormzy)","Asake, Stormzy","ambient","4","pop",FALSE
"Endofaya (feat. Eltee, Springle, ChocoDynasty & Mankay)","Pushkin RSA, Eltee, Springle, Choco Dynasty, ManKay","afrobeats","4","pop",FALSE
"Ayeh! - DJ Roi Cohen Remix","Reuven Garber ראובן גרבר, DJ Roi Cohen","world","4","pop",FALSE
"Cheat On Me (feat. Dave)","Burna Boy, Dave","ambient","4","pop",FALSE
"Smaller","Erik Hassle","pop","4","pop",TRUE
"Sudden Day","Show Dem Camp, The Cavemen., Nsikak David","ambient","4","pop",FALSE
"Soundgasm","Rema","latin","4","pop",FALSE
"Currency","Young Jonn, Olamide","arabic","4","pop",FALSE
"WATAWI (feat. Davido, Focalistic & Abidoza)","CKay, Focalistic, Davido, Abidoza","latin","4","pop",FALSE
"Ouu wee (brown)","Mannywellz","ambient","4","pop",FALSE
"Spaceship","Comet Blue","pop","4","pop",TRUE
"Sad In Carolina","Dexter and The Moonrocks","rock","4","pop",FALSE
"ecstasy (feat. Seun Kuti)","Fireboy DML, Seun Kuti","ambient","4","pop",FALSE
"J't'emmène au vent","Louise Attaque","electronic","4","pop",FALSE
"Force Projection","P.T. Adamczyk","gaming","4","pop",FALSE
"A minuit","Bekar","electronic","4","pop",FALSE
"BEZOS","Blaqbonez","ambient","4","pop",FALSE
"JUBA","Anendlessocean","gospel","4","pop",FALSE
"E Dey Flow","Moses Bliss, Neeja, Ajay Asika, Festizie, S.O.N Music, Chizie","gospel","4","pop",FALSE
"Don't Tell Ma","Peg Parnevik","pop","4","pop",TRUE
"Petit à petit","Arcadian","electronic","4","pop",FALSE
"BROTHER","Ashidapo, Asake","ambient","4","pop",FALSE
"I love you","Dadju, Tayc","electronic","4","pop",FALSE
"Higher","Burna Boy","ambient","4","pop",FALSE
"Le vent nous portera","Noir Désir","electronic","4","pop",FALSE
"JELO","Pheelz, Young Jonn","ambient","4","pop",FALSE
"On avait dit","47ter","electronic","4","pop",FALSE
"GWAGWALADA","Bnxn, Kizz Daniel, Seyi Vibez","ambient","4","pop",FALSE
"Como habla una mujer (feat. C. Tangana)","Paula Cendejas, C. Tangana","latin","4","pop",FALSE
"Knock Your Block Off","Jme, Giggs","hip-hop","4","pop",FALSE
"Novels","Rusty Clanton","ambient","4","pop",FALSE
"Sight Of You","Sigrid","pop","4","pop",TRUE
"Trop beau","Lomepal","electronic","4","pop",FALSE
"Bad (feat. Rihanna) - Remix","Wale, Rihanna","blues","4","pop",FALSE
"Enough","BhadBoi OML","arabic","4","pop",FALSE
"back n forth","Fireboy DML, Lagbaja","ambient","4","pop",FALSE
"Ligali","Asake","ambient","4","pop",FALSE
"Pacifique","Zoufris Maracas","electronic","4","pop",FALSE
"In The Room (feat. Tasha Cobbs Leonard)","Maverick City Music, Naomi Raine, Chandler Moore, Tasha Cobbs Leonard","gospel","4","pop",FALSE
"Memory Reboot","VØJ, Narvent","electronic","4","pop",FALSE
"Le sud","Nino Ferrer","electronic","4","pop",FALSE
"Jaiye Foreign","Tiwa Savage, Zinoleesky","arabic","4","pop",FALSE
"Mbappe - Remix","Eladio Carrion, Future","latin","4","pop",FALSE
"Nagumomu - Abheri - Adi - Live","Sudha Ragunathan","indian","4","pop",FALSE
"Calling My Name (I'm A Soldier) - Live","Ebuka Songs","gospel","4","pop",FALSE
"Harla","Rabia Tunçbilek, Amo988","turkish","4","pop",FALSE
"IN THE GARDEN (feat. Morravey)","Davido, Morravey","ambient","4","pop",FALSE
"Money","Lime Cordiale","indie","4","pop",FALSE
"La 2blea","Anuel AA","latin","4","pop",FALSE
"It's Not Right - Radio Edit","Gianni Romano, Emanuele Esposito, Helen Tesfazghi","electronic","4","pop",FALSE
"Lock Up","Nonso Amadi, Zinoleesky","ambient","4","pop",FALSE
"Anchor Point","Ahmed Spins, Stevo Atambire","electronic","4","pop",FALSE
"Circle Reflections","Mindscape","jazz","4","pop",FALSE
"Kysy mua ulos","Vesala","pop","4","pop",TRUE
"Nalu","Deep Chills, Brendan Mills","electronic","4","pop",FALSE
"Breathe (feat. Jonathan McReynolds, DOE & Mav City Gospel Choir) - Studio Version","Maverick City Music, Chandler Moore, Jonathan McReynolds, DOE, Mav City Gospel Choir","gospel","4","pop",FALSE
"Dancing With Your Ghost","TWOPILOTS","electronic","4","pop",FALSE
"Wag1","Akapellah","latin","4","pop",FALSE
"Az Yashir 2.0","K3LZ, Eli Levin, MOiSHE'LE","world","4","pop",FALSE
"L'Amour","WUULA, Dr Feel","electronic","4","pop",FALSE
"Söyleme","Simge","turkish","4","pop",FALSE
"CIEL","HOUDI","electronic","4","pop",FALSE
"Talking To Myself","Namic, Meynberg","electronic","4","pop",FALSE
"Before the Sun Sets","Nimus, RED","electronic","4","pop",FALSE
"Home","Zwette, Julian Perretta","electronic","4","pop",FALSE
"2008","Pathetic","electronic","4","pop",FALSE
"Yaka Yaka","Mustafa Ceceli, Rabia Tunçbilek","turkish","4","pop",FALSE
"Young Folks","John Skyfield, BNHM, Levka Rey","electronic","4","pop",FALSE
"Tsoang Tsoang - Remix","DJ Leo Cris, Dr. Victor","electronic","4","pop",FALSE
"Olam Chesed Yibaneh - Remix","RJ2, Moshe Lang","world","4","pop",FALSE
"Zombie","The Cranberries","rock","4","pop",FALSE
"New Perspective","Frontliner, The Prophet","electronic","4","pop",FALSE
"Me Chamo Forró","Ó Do Forró","brazilian","4","pop",FALSE
"Namoro","Rastapé","brazilian","4","pop",FALSE
"Omo Eko","Adekunle Gold","ambient","4","pop",FALSE
"I Got Your Country Right Here","Gretchen Wilson","rock","4","pop",FALSE
"Love Is The Only Thing","Lost Frequencies","electronic","4","pop",FALSE
"Ahalela","Avi Zelinger","world","4","pop",FALSE
"Do What I Wanna Do - Rave Mix","LNY TNZ, Lil Jon","electronic","4","pop",FALSE
"Defiance","Wildstylez, Sound Rush","electronic","4","pop",FALSE
"Drop That","Lil Texas","electronic","4","pop",FALSE
"Live Forever","Headhunterz","electronic","4","pop",FALSE
"Love Me Blind","Molly Hammar","pop","4","pop",TRUE
"Sunset","Altair Blake","lofi","4","pop",FALSE
"Zeh Keili","Ari Goldwag","world","4","pop",FALSE
"Go Hard","Young Jonn","arabic","4","pop",FALSE
"Jag Lovar","Norlie & KKV","pop","4","pop",TRUE
"All We Ever Knew","The Head And The Heart","folk","4","pop",FALSE
"Som du vill","Theo","pop","4","pop",TRUE
"TAKE ME AWAY","Rooler, Sickmode, Paul Elstak","electronic","4","pop",FALSE
"Oh! Chuva","Falamansa","brazilian","4","pop",FALSE
"Musik Non Stop - Spotify Singles","Felicia Takman","pop","4","pop",TRUE
"Behind Enemy Lines","Ran-D, D-Block & S-te-Fan","electronic","4","pop",FALSE
"Morrison's Jig","Orthodox Celts","folk","4","pop",FALSE
"Sors","Ycare","electronic","4","pop",FALSE
"Time","Wizkid","ambient","4","pop",FALSE
"Only Good Die Young","Dotter","pop","4","pop",TRUE
"V'ohavta","Yechiel Lazarus, DJ YLK","world","4","pop",FALSE
"Everything Is from You","Moshe Siegel","world","4","pop",FALSE
"O Canto Da Ema","Jackson Do Pandeiro","brazilian","4","pop",FALSE
"Ki Le'olam Chasdo","Joey Newcomb","world","4","pop",FALSE
"Jinja","Olamide","ambient","4","pop",FALSE
"不愛就不愛","艾薇","mandopop","4","pop",FALSE
"Strength of a Thousand Men","Thomas Bergersen, Two Steps from Hell","classical","4","pop",FALSE
"Hold On","高爾宣 OSN, Patrick Brasca","mandopop","4","pop",FALSE
"FLEURS (feat. Tiakola)","Gazo, Tiakola","electronic","4","pop",FALSE
"Apollo13","Mister V, Juice","electronic","4","pop",FALSE
"Bedroom","Litany","pop","4","pop",TRUE
"Thula Moya Wami","Mr Thela","afrobeats","4","pop",FALSE
"Satama","KUUMAA","pop","4","pop",TRUE
"Ebelebe (feat. Wizkid)","Wande Coal, Wizkid","ambient","4","pop",FALSE
"Kol Sasson","RJ2","world","4","pop",FALSE
"Young Forever","JAY-Z, Mr Hudson","blues","4","pop",FALSE
"Worship Medley I","Okunade Adedeji","gospel","4","pop",FALSE
"Every Breath You Take","Chase Holfelder","ambient","4","pop",FALSE
"Sicel'Imithandazo","Cairo CPT","afrobeats","4","pop",FALSE
"Terminator","Asake","latin","4","pop",FALSE
"Kwandonga Ziyaduma","Mr Thela, Njelic","afrobeats","4","pop",FALSE
"Another Stranger","Hedda Mae","pop","4","pop",TRUE
"Heathens","Twenty One Pilots","rock","4","pop",FALSE
"Khuluma (feat. LilyFaith, Lowsheen & Theo Kgosinkwe)","OSKIDO, Master KG, MaWhoo, LilyFaith, Lowsheen, Theo Kgosinkwe","afrobeats","4","pop",FALSE
"Ivili Liyajikeleza 2.0","Cairo CPT","afrobeats","4","pop",FALSE
"Mantra","Alice Coltrane","jazz","4","pop",FALSE
"Bsimcha","Danny Palgon","world","4","pop",FALSE
"Will You Love Me When I’m Dead","Amira Elfeky","rock","4","pop",FALSE
"Ngeke Badaniswe","Mshayi, Mr Thela, Betusile","afrobeats","4","pop",FALSE
"Loaded","Tiwa Savage, Asake","latin","4","pop",FALSE
"Pedi Ao Céu","Almir Guineto","brazilian","4","pop",FALSE
"Ama Yine Sen","Burak Bulut","turkish","4","pop",FALSE
"HURT","Dead Poet Society","rock","4","pop",FALSE
"Best Of Me","Bnxn","ambient","4","pop",FALSE
"Overdue","Erphaan Alves","soca","4","pop",FALSE
"1000°C","Lomepal, Roméo Elvis","electronic","4","pop",FALSE
"Mood (feat. BNXN)","Wizkid, Bnxn","latin","4","pop",FALSE
"Takes One To Know One","The Beaches","rock","4","pop",FALSE
"Do I","Phyno","arabic","4","pop",FALSE
"True Love (feat. Tay Iwar & Projexx)","Wizkid, Tay Iwar, Projexx","latin","4","pop",FALSE
"Hayatın Kollarında","Samet Kardeşler, Sıla Şahin","turkish","4","pop",FALSE
"Detroit","Badflower","rock","4","pop",FALSE
"O Filho do Quitandeiro","Arlindo Cruz & Sombrinha","brazilian","4","pop",FALSE
"Big God","Tim Godfrey, Fearless Community, Anderson","gospel","4","pop",FALSE
"A Amizade","Grupo Fundo De Quintal","brazilian","4","pop",FALSE
"Trouble","R-Wan, Minz","latin","4","pop",FALSE
"Colours","Kid AlpHa","latin","4","pop",FALSE
"It's Plenty","Burna Boy","latin","4","pop",FALSE
"風林火山 ～月冴ゆ夜～","Hiromitsu Agatsuma, Chen Min, Akira Senju","world","4","pop",FALSE
"I'd Do Anything","Simple Plan","punk","4","pop",FALSE
"Sunshine","Asake","ambient","4","pop",FALSE
"Bloom","Lucas Estrada, TWOPILOTS","electronic","4","pop",FALSE
"J'me tire","GIMS","electronic","4","pop",FALSE
"Control","Ayra Starr","ambient","4","pop",FALSE
"Move Along","The All-American Rejects","punk","4","pop",FALSE
"Mélodie","OBOY","electronic","4","pop",FALSE
"Wishi Wishi (feat. Scotts Maphuma & Young Stunna)","Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna","afrobeats","4","pop",FALSE
"Iza Mawala (feat. Dladla Mshunqisi & Goldmax)","Tycoon, Sly, Kabza De Small, Dladla Mshunqisi, Goldmax","afrobeats","4","pop",FALSE
"Yabani - Şehrazat Bir Ömrün Hikayesi","Derya Uluğ","turkish","4","pop",FALSE
"Mariposa Traicionera","Maná","rock","4","pop",FALSE
"I Wanna Know","Joe","blues","4","pop",FALSE
"Worship Medley II","Okunade Adedeji","gospel","4","pop",FALSE
"Makeda","Alice DiMar","electronic","4","pop",FALSE
"Fotografía","Juanes, Nelly Furtado","rock","4","pop",FALSE
"Praise Combo","Olamilekan Akamo","gospel","4","pop",FALSE
"Bloodline","Astrid S","pop","4","pop",TRUE
"Praise Fest 1.0","Blessing Lopez","gospel","4","pop",FALSE
"Crimson","7apes, Les Jardíns","jazz","4","pop",FALSE
"I Love You","Céline Dion","blues","4","pop",FALSE
"Yumi - edit","Notre Dame","electronic","4","pop",FALSE
"Effortless","Jacqline","pop","4","pop",TRUE
"Only Me","Asake","arabic","4","pop",FALSE
"Oil on My Head","Eben","gospel","4","pop",FALSE
"Isla Privée","Dele GT, LAVIERY","electronic","4","pop",FALSE
"Mirror","Sigrid","pop","4","pop",TRUE
"Sisters","The Halluci Nation, Northern Voice","world","4","pop",FALSE
"Dancing Nihilist","Pathetic","electronic","4","pop",FALSE
"Behold a Pale Horse","STOiK, Jah'kota, Plex, Drezus","world","4","pop",FALSE
"Obinasom","Mercy Chinwo","gospel","4","pop",FALSE
"AVINU CHAI (AM YISRAEL CHAI)","Yoni Z","world","4","pop",FALSE
"The Rain","TAI","world","4","pop",FALSE
"Low Tide","Sátyr, Mosalla","jazz","4","pop",FALSE
"This Town","Saco, Sparkle, Isabel Prada","electronic","4","pop",FALSE
"Joota Japani","KR$NA, Mukesh, Shankar Jaikishan","hip-hop","4","pop",FALSE
"TATA - Remix","Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda","latin","4","pop",FALSE
"Sämsta jag kan få","lovad","pop","4","pop",TRUE
"Shutdown Sequence","Willix","electronic","4","pop",FALSE
"BAL","Gülşen","turkish","4","pop",FALSE
"Sensational (feat. Davido & Lojay)","Chris Brown, Davido, Lojay","ambient","4","pop",FALSE
"Face à la mer","Calogero, Passi","electronic","4","pop",FALSE
"For evig","Chris Holsten","pop","4","pop",TRUE
"Can’t Stay Away","Molly Hammar","pop","4","pop",TRUE
"Eu e você","Bicho de Pé, Janayna Pereira","brazilian","4","pop",FALSE
"It's You","Ruvi New","world","4","pop",FALSE
"Salé","Niska","electronic","4","pop",FALSE
"Gratitude","Anendlessocean","gospel","4","pop",FALSE
"Sois Tosis","Mordechai Shapiro, Freilach Band","world","4","pop",FALSE
"(Everything I Do) I Do It For You","Bryan Adams","blues","4","pop",FALSE
"Here Without You","3 Doors Down","rock","4","pop",FALSE
"Wati by Night","Sexion d'Assaut","electronic","4","pop",FALSE
"Hold On Me","Kygo, Sandro Cavazza","electronic","4","pop",FALSE
"Rulla eftertexten","Felicia Takman","pop","4","pop",TRUE
"Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza)","Felo Le Tee, Scotts Maphuma, Thabza Tee, DJ Maphorisa, Djy Biza","afrobeats","4","pop",FALSE
"Simcha Strong - Camp Simcha 2019 Boys Song - Camp Simcha Remix","Ami Eller, Camp Simcha","world","4","pop",FALSE
"iseoluwa","Fireboy DML","ambient","4","pop",FALSE
"Lalela","Amu Classic, Kappie, Djy Vino, Eemoh, Mpho Spizzy, Chronic Killer","afrobeats","4","pop",FALSE
"Save Me","Sub Zero Project, Rebelion","electronic","4","pop",FALSE
"Closer","DJ Kraz, Aryeh Kunstler","world","4","pop",FALSE
"Crossover","Da Tweekaz, Used, LePrince","electronic","4","pop",FALSE
"Seu Siriri","Trio Dona Zefa","brazilian","4","pop",FALSE
"Ototo","Asake","latin","4","pop",FALSE
"Schar Mitzvah","Mordechai Shapiro","world","4","pop",FALSE
"Stray","c152","electronic","4","pop",FALSE
"Beautiful Heartbeat (feat. Frida Sundemo) - Radio Edit","MORTEN, Frida Sundemo","pop","4","pop",TRUE
"För evigt","GULEED","pop","4","pop",TRUE
"Shema","Nachas","world","4","pop",FALSE
"Dreamer","DeScribe","world","4","pop",FALSE
"Bleu ciel","Smeels","electronic","4","pop",FALSE
"All About The Games - Official Swedish Song For Rio 2016","John Lundvik","pop","4","pop",TRUE
"מצווה גדולה","Mikey Mocton","world","4","pop",FALSE
"Welcome Back - Akiva Hammond Remix","Waterbury Mesivta, Eli Dachs, Akiva Hammond","world","4","pop",FALSE
"Camarão Que Dorme a Onda Leva","Zeca Pagodinho, Dudu Nobre, Mumuzinho, Djavan, Sombrinha, Arlindo Cruz, Maria Rita, Péricles, Alcione, Emicida, Diogo Nogueira, Frejat, Monarco, VELHA GUARDA DA PORTELA, Almir Guineto, Rildo Hora, Roberta Sá, Lenine, Beth Carvalho, Marcelo D2","brazilian","4","pop",FALSE
"Derrière le brouillard","Grand Corps Malade, Louane","electronic","4","pop",FALSE
"運轉人生 - 影集《華麗計程車行》插曲","邱軍","mandopop","4","pop",FALSE
"DLMD","Darren Styles, TNT, Technoboy, Tuneboy","electronic","4","pop",FALSE
"Vamos Todo Mundo pro Forró","Dois Dobrado","brazilian","4","pop",FALSE
"Holiday","Green Day","punk","4","pop",FALSE
"Lo Nafsik Lirkod","Ari Goldwag","world","4","pop",FALSE
"Sameach","Moshe Lichtenstein","world","4","pop",FALSE
"Går emot dig","Klockrent!","pop","4","pop",TRUE
"Les yeux de la mama","Kendji Girac","electronic","4","pop",FALSE
"On My Love","Zara Larsson, David Guetta","pop","4","pop",TRUE
"Darling Jesus","S.O.N Music, Neeja","gospel","4","pop",FALSE
"Yarem","Burak Bulut, Kurtuluş Kuş","turkish","4","pop",FALSE
"Slutet av sommarn","Molly Sandén","pop","4","pop",TRUE
"Geshmak to Be a Yid","Moshe Storch, DRS Senior Choir","world","4","pop",FALSE
"Medo de Escuro","Falamansa","brazilian","4","pop",FALSE
"תרקדו","איציק וינגרטן","world","4","pop",FALSE
"Mala Gente","Juanes","rock","4","pop",FALSE
"Monsters","Hurricane on Saturn, Deuce","rock","4","pop",FALSE
"The Reason","Hoobastank","rock","4","pop",FALSE
"Agradar Você","Trio Potiguá","brazilian","4","pop",FALSE
"Hoida mut","Benjamin","pop","4","pop",TRUE
"Kar Har Maidaan Fateh","Sukhwinder Singh, Shreya Ghoshal","indian","4","pop",FALSE
"Sweat","Isak Danielson","pop","4","pop",TRUE
"Ghungroo (From ""War"")","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","indian","4","pop",FALSE
"Always Thinkin' Of You","Nick Colionne","jazz","4","pop",FALSE
"Khuphuka","Royal MusiQ, 2woBunnies, Djy Biza","afrobeats","4","pop",FALSE
"Booster Seat","Spacey Jane","indie","4","pop",FALSE
"Ng'limele (feat. Ceeka RSA)","Tyler ICU, Tumelo_za, Ceeka RSA","afrobeats","4","pop",FALSE
"Keep on Moving","Jordiz","electronic","4","pop",FALSE
"letting go","Fireboy DML, Lojay","ambient","4","pop",FALSE
"Dommage","Bigflo & Oli","electronic","4","pop",FALSE
"Kerran elämässä","Elias Kaskinen","pop","4","pop",TRUE
"People Watching","Sam Fender","rock","4","pop",FALSE
"Metaverse","Cage The Elephant","rock","4","pop",FALSE
"B. D’OR (feat. Wizkid)","Burna Boy, Wizkid","latin","4","pop",FALSE
"Kimim Ben","Fredo, Defkhan, Rollen, Aysemen","turkish","4","pop",FALSE
"Uykularından Ol","Doğu Swag","turkish","4","pop",FALSE
"Accept","Aryeh Kunstler","world","4","pop",FALSE
"Yeniden Sevemem","Kurtuluş Kuş, Burak Bulut","turkish","4","pop",FALSE
"Long Live Soca","Voice","soca","4","pop",FALSE
"Pump Me Up","Krosfyah","soca","4","pop",FALSE
"Tinkerbell (feat. Wizkid)","R2Bees, Wizkid","latin","4","pop",FALSE
"Lucidez","Grupo Fundo De Quintal","brazilian","4","pop",FALSE
"Azar Azar","EDIS","turkish","4","pop",FALSE
"星期五晚上","Energy","mandopop","4","pop",FALSE
"That's What You Get","Paramore","punk","4","pop",FALSE
"The Great Escape","BOYS LIKE GIRLS","punk","4","pop",FALSE
"Zümrüdüankam","Merve Özbey","turkish","4","pop",FALSE
"Calling My Name (I'm A Soldier) - Live","Ebuka Songs","gospel","4","pop",FALSE
"Make It","Daniel Schulz","pop","4","pop",TRUE
"Que seja","Bicho de Pé, Janayna Pereira","brazilian","4","pop",FALSE
"Young Money","LZee","hip-hop","4","pop",FALSE
"Falling In Love","Hardwell, Outsiders","electronic","4","pop",FALSE
"Dolce Disco","Superflat","funk","4","pop",FALSE
"Gabriel","Hydawai, CMC$, Benji (UK)","electronic","4","pop",FALSE
"Dear Sandman","EMMY","pop","4","pop",TRUE
"Rachem","RJ2","world","4","pop",FALSE
"Say Something","Matilda","pop","4","pop",TRUE
"I'll Make Love To You","Boyz II Men","blues","4","pop",FALSE
"Kurama Yama","Ensemble Kineya","world","4","pop",FALSE
"Vi ska aldrig gå hem","Molly Sandén","pop","4","pop",TRUE
"Δ. Dieu ne ment jamais","Damso","electronic","4","pop",FALSE
"DJ","Diam's","electronic","4","pop",FALSE
"Thank You Hashem","Baruch Levine","world","4","pop",FALSE
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Jasmine Sandlas, Garry Sandhu, Tanishk Bagchi, Intense","indian","4","pop",FALSE
"Gallan Goodiyaan","Yashita Sharma, Manish Kumar Tipu, Farhan Akhtar, Shankar Mahadevan, Sukhwinder Singh","indian","4","pop",FALSE
"Retro Future","c152","electronic","4","pop",FALSE
"Raven Strut (feat. K.Clevenger) - DASH Remix","DKD Dancers, DASH, K.Clevenger","world","4","pop",FALSE
"Bhabhalaza","Rhass, Mr Thela","afrobeats","4","pop",FALSE
"Barn som deg","Matoma, Gabrielle, Hver gang vi møtes","pop","4","pop",TRUE
"Halele - Alex Wann Remix","&friends, Samuel Cosmic, Oluwadamvic, Alex Wann","electronic","4","pop",FALSE
"לא נורא","Shuky","world","4","pop",FALSE
"Break It Down","Tjaka","world","4","pop",FALSE
"Yo","Tarkan","turkish","4","pop",FALSE
"Your Voice - Adam Port Remix","Caiiro, AWEN, Adam Port","electronic","4","pop",FALSE
"La Bebé (Remix) [French Version]","Dele GT","electronic","4","pop",FALSE
"Put n' Work","Chris Ardoin","world","4","pop",FALSE
"Ta på mig","Oscar Zia","pop","4","pop",TRUE
"Exodus","KoruSe, stellar, Arimasen","electronic","4","pop",FALSE
"̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉","⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ","electronic","4","pop",FALSE
"Sommarn är över (feat. Eah Jé)","estraden, Eah Jé","pop","4","pop",TRUE
"ארץ ישראל","Ishay Ribo","world","4","pop",FALSE
"Impala","Adèle Castillon, Videoclub","electronic","4","pop",FALSE
"Sensiz","Siyam","turkish","4","pop",FALSE
"Proud Jew","Yossi Rodal, iZZy D JaY, CTeen","world","4","pop",FALSE
"Too Good To Be True","Rhys","pop","4","pop",TRUE
"Hångel på balkongen","Clara Klingenström","pop","4","pop",TRUE
"Kendime","Gökçe Kırgız Taner","turkish","4","pop",FALSE
"Defe Defe","Team Eternity Ghana","gospel","4","pop",FALSE
"Kumama Papa","Grace Lokwa, Moses Bliss, Prinx Emmanuel","gospel","4","pop",FALSE
"E Ti Tobi to (Live)","EmmaOMG, The OhEmGee Choir, Pelumi Deborah, BBO","gospel","4","pop",FALSE
"Sammumaton","BESS","pop","4","pop",TRUE
"Come With Me","W&W, Harris & Ford, Special D.","electronic","4","pop",FALSE
"Vou Te Namorar","Dois Dobrado","brazilian","4","pop",FALSE
"Count My Blessings","Johnny Drille","ambient","4","pop",FALSE
"Tout va bien","roland decembre","electronic","4","pop",FALSE
"True","CYRIL, Kita Alexander","electronic","4","pop",FALSE
"Emes 2.0","Baruch Naftel, Caudio","world","4","pop",FALSE
"OMFTR","Show Dem Camp, The Cavemen., Obongjayar, Nsikak David","ambient","4","pop",FALSE
"Superstar","Darin","pop","4","pop",TRUE
"GAY","Benjamin","pop","4","pop",TRUE
"Papi (Bhabi)","Eden Shalev","electronic","4","pop",FALSE
"Wanted It To Be You","Sigrid","pop","4","pop",TRUE
"You're Hired (feat. Ayra Starr)","NEIKED, Ayra Starr","pop","4","pop",TRUE
"Mehän vaan tanssittiin","Tuure Boelius","pop","4","pop",TRUE
"Distant","Hanne Mjøen","pop","4","pop",TRUE
"Blaise Bailey Finnegan III","Godspeed You! Black Emperor","rock","4","pop",FALSE
"This Is My Home","Duvie Shapiro","world","4","pop",FALSE
"E.L.E.P.H.A.N.T - Bonus Track","Booba","electronic","4","pop",FALSE
